ano,sigla_uf,id_municipio,id_classe_de,id_classe_para,area,chave,valor_pt,valor_en,chave_1,valor_pt_1,valor_en_1
1994,PB,2509701,4,33,0.1620886635131836,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1994,PB,2509701,12,4,0.0053136481933594,12,2.2. Formação Campestre,2.2. Grassland,4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2509701,12,12,3.512863781616214,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1994,PB,2509701,12,21,0.0062015578613281,12,2.2. Formação Campestre,2.2. Grassland,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2509701,15,4,2.219412153381351,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2509701,15,15,135.9812859899262,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1994,PB,2509701,15,21,8.87576270043944,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2509701,15,25,0.0832489611206055,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1994,PB,2509701,21,4,6.206719030822755,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2509701,21,15,2.786613835632326,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1994,PB,2509701,21,21,170.3789880541325,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2509701,21,24,0.0186001569213867,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
1994,PB,2509701,21,25,0.1062810858154297,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1994,PB,2509701,21,33,0.0699740103759765,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1994,PB,2509701,24,24,2.171811852966325,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1994,PB,2509701,25,15,0.0699679544677735,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1994,PB,2509701,25,21,0.1142559857788086,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2509701,25,24,0.0115148513793945,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,24,4.2. Área Urbanizada,4.2. Urban Area
1994,PB,2509701,25,25,3.870604620544431,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1994,PB,2509701,33,4,1.099152475097656,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2509701,33,15,0.061996295288086,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",15,3.1. Pastagem,3.1. Pasture
1994,PB,2509701,33,21,0.07794528515625,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2509701,33,33,1.34538324694824,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1994,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1994,PB,2516607,4,4,117.3954531975114,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2516607,4,15,0.3217291446533203,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1994,PB,2516607,4,21,0.1223107586669922,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2516607,4,25,0.0053188025512695,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1994,PB,2516607,4,33,0.1028066185913085,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1994,PB,2516607,12,12,0.2765249621582031,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1994,PB,2516607,15,4,0.0992699426879883,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2516607,15,15,113.8445885068977,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1994,PB,2516607,15,21,0.2109369417724609,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2516607,15,24,0.0168389964599609,15,3.1. Pastagem,3.1. Pasture,24,4.2. Área Urbanizada,4.2. Urban Area
1994,PB,2516607,15,25,0.2047359208984374,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1994,PB,2516607,15,33,0.0203834514770508,15,3.1. Pastagem,3.1. Pasture,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1994,PB,2516607,21,4,0.0425438983154297,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1994,PB,2516607,21,15,0.1231950291748047,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1994,PB,2516607,21,21,2.287538828124999,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1994,PB,2516607,21,33,0.0345633247680664,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1994,PB,2516607,24,24,0.396153248962403,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1994,PB,2516607,25,15,0.054950204284668,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1994,PB,2516607,25,25,3.032892357360828,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1994,PB,2516607,33,33,0.2304227631835936,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1995,PB,2509701,3,3,0.057570754699707,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1995,PB,2509701,4,4,642.3412313043696,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2509701,4,12,0.0106270954589844,4,1.2. Formação Savânica,1.2. Savanna Formation,12,2.2. Formação Campestre,2.2. Grassland
1995,PB,2509701,4,15,1.752844637573242,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1995,PB,2509701,4,21,12.93112351196295,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2509701,4,25,0.0062020284423828,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2509701,4,33,0.1337525584716797,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1995,PB,2509701,12,12,3.492493099487308,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1995,PB,2509701,12,21,0.0079733126831055,12,2.2. Formação Campestre,2.2. Grassland,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2509701,15,4,0.7891683541259757,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2509701,15,15,123.4657938862884,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1995,PB,2509701,15,21,10.42994066210941,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2509701,15,25,0.0602232645263672,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2509701,21,4,2.891048230529784,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2509701,21,15,6.129796228271479,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1995,PB,2509701,21,21,179.6600132629953,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2509701,21,24,0.1966301367187498,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
1995,PB,2509701,21,25,0.1204399967651367,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2509701,21,33,0.0221475591430664,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1995,PB,2509701,24,24,2.223184352966323,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1995,PB,2509701,25,15,0.0239135578613281,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1995,PB,2509701,25,21,0.0363123068237305,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2509701,25,24,0.0230293327026367,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,24,4.2. Área Urbanizada,4.2. Urban Area
1995,PB,2509701,25,25,4.137164640380861,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2509701,33,4,0.5402684417114255,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2509701,33,21,0.1567621862182618,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2509701,33,33,0.8990185711059574,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1995,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1995,PB,2516607,4,4,115.9658688662131,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2516607,4,15,0.7134581760864261,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1995,PB,2516607,4,21,0.2020886242675781,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2516607,4,25,0.0319069790039062,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2516607,4,33,0.0070900985107422,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1995,PB,2516607,12,12,0.2756384600830078,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1995,PB,2516607,15,4,0.5238037890624999,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2516607,15,12,0.005317821472168,15,3.1. Pastagem,3.1. Pasture,12,2.2. Formação Campestre,2.2. Grassland
1995,PB,2516607,15,15,113.4821201856089,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1995,PB,2516607,15,21,0.480351375915527,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2516607,15,24,0.0062037479248047,15,3.1. Pastagem,3.1. Pasture,24,4.2. Área Urbanizada,4.2. Urban Area
1995,PB,2516607,15,25,0.0567223139038086,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2516607,21,4,0.0558391209106445,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2516607,21,15,0.0939502348022461,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1995,PB,2516607,21,21,2.651798707397462,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1995,PB,2516607,24,24,0.4191959131469732,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1995,PB,2516607,25,4,0.0053170230712891,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2516607,25,15,0.2401908805541993,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1995,PB,2516607,25,25,3.148103506164555,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1995,PB,2516607,33,4,0.0070899060058594,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
1995,PB,2516607,33,15,0.0088623929443359,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",15,3.1. Pastagem,3.1. Pasture
1995,PB,2516607,33,33,0.4422387754516608,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1987,PB,2509701,3,3,0.071745184387207,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1987,PB,2509701,3,4,0.006201655456543,3,1.1 Formação Florestal,1.1. Forest Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2509701,4,4,715.6222193670353,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2509701,4,12,0.0106290674438477,4,1.2. Formação Savânica,1.2. Savanna Formation,12,2.2. Formação Campestre,2.2. Grassland
1987,PB,2509701,4,15,5.509219541992182,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1987,PB,2509701,4,21,20.96808182598897,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2509701,4,33,0.0664253975830078,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1987,PB,2509701,12,12,3.488079597717287,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1987,PB,2509701,12,21,0.0062014595336914,12,2.2. Formação Campestre,2.2. Grassland,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2509701,12,33,0.0106289143066406,12,2.2. Formação Campestre,2.2. Grassland,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1987,PB,2509701,15,4,0.5597112123413082,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2509701,15,15,82.73618048260468,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1987,PB,2509701,15,21,3.960508701110841,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2509701,15,25,0.0185990639038086,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1987,PB,2509701,21,4,11.12084785321045,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2509701,21,15,6.448357742614749,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1987,PB,2509701,21,21,125.9009193209778,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2509701,21,24,0.0088572681884766,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
1987,PB,2509701,21,25,0.0655375454101563,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1987,PB,2509701,21,33,0.0203682493896484,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1987,PB,2509701,24,24,1.472084683166509,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1987,PB,2509701,25,4,0.0053131494140625,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2509701,25,21,0.0177123248901367,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2509701,25,24,0.0079717026977539,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,24,4.2. Área Urbanizada,4.2. Urban Area
1987,PB,2509701,25,25,2.979489900817867,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1987,PB,2509701,33,3,0.0062011026611328,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",3,1.1 Formação Florestal,1.1. Forest Formation
1987,PB,2509701,33,4,0.913198573303222,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2509701,33,15,0.0053135500488281,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",15,3.1. Pastagem,3.1. Pasture
1987,PB,2509701,33,21,1.444595176147462,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2509701,33,33,9.087473660034135,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1987,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1987,PB,2516607,4,4,146.0771410302708,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2516607,4,15,5.8777805203247,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1987,PB,2516607,4,21,0.4777008661499026,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2516607,4,33,0.0053175272827148,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1987,PB,2516607,12,12,0.405039221862793,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1987,PB,2516607,12,15,0.0053181928710937,12,2.2. Formação Campestre,2.2. Grassland,15,3.1. Pastagem,3.1. Pasture
1987,PB,2516607,12,21,0.0106365308837891,12,2.2. Formação Campestre,2.2. Grassland,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2516607,15,4,0.3554028916015623,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2516607,15,15,78.3342067792997,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1987,PB,2516607,15,21,0.1187653741455078,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2516607,15,24,0.0115210426635742,15,3.1. Pastagem,3.1. Pasture,24,4.2. Área Urbanizada,4.2. Urban Area
1987,PB,2516607,21,4,0.7985799847412112,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2516607,21,15,0.268540953125,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1987,PB,2516607,21,21,3.419294591308594,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2516607,21,25,0.0115240708007812,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1987,PB,2516607,24,24,0.2871449804077147,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1987,PB,2516607,25,4,0.0106355589599609,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,4,1.2. Formação Savânica,1.2. Savanna Formation
1987,PB,2516607,25,15,0.0062040230102539,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1987,PB,2516607,25,21,0.0141809721069336,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1987,PB,2516607,25,25,1.652903008544919,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1987,PB,2516607,33,33,0.6753187781372066,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1993,PB,2509701,3,3,0.0717427508544922,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1993,PB,2509701,4,4,656.1265686105296,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1993,PB,2509701,4,15,2.434705480651856,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1993,PB,2509701,4,21,11.43222936071778,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2509701,4,25,0.0619972138061523,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1993,PB,2509701,12,12,3.502237829162601,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1993,PB,2509701,12,21,0.0212622094726563,12,2.2. Formação Campestre,2.2. Grassland,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2509701,15,4,0.1310694255371094,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1993,PB,2509701,15,12,0.0053136481933594,15,3.1. Pastagem,3.1. Pasture,12,2.2. Formação Campestre,2.2. Grassland
1993,PB,2509701,15,15,135.8083698660245,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1993,PB,2509701,15,21,4.142386489135739,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2509701,15,25,0.0885680338745117,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1993,PB,2509701,21,4,0.7173771903686521,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1993,PB,2509701,21,15,6.083710195434573,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1993,PB,2509701,21,21,160.3206080201342,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2509701,21,24,0.0327719432983398,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
1993,PB,2509701,21,25,0.1691578174438477,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1993,PB,2509701,24,24,2.116896908203129,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1993,PB,2509701,25,15,0.0859060883178711,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1993,PB,2509701,25,21,0.0628754638671875,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2509701,25,25,3.503916862182613,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1993,PB,2509701,33,4,1.601433358337405,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
1993,PB,2509701,33,15,0.0797126133422852,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",15,3.1. Pastagem,3.1. Pasture
1993,PB,2509701,33,21,0.9238081325683575,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2509701,33,33,3.014047762939456,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1993,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1993,PB,2516607,4,4,119.2743826931165,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1993,PB,2516607,4,15,1.566961942138672,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1993,PB,2516607,4,21,0.2286727401733399,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1993,PB,2516607,4,25,0.005317842590332,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1993,PB,2516607,12,12,0.2845001029663085,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
