ano,sigla_uf,id_municipio,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,tipo_emissao,gas,atividade_economica,produto,emissao
2014,PB,2503704,Agropecuária,Cultivo de Arroz,Diretas,Outros,Vegetal,Arroz,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,1.9055639
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,32.61992
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,128.8
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,206.64
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,19099.438
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,10472.51
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,56.162499
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,438.9
2014,PB,2503704,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,57.232
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,3.9143904
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,18.690962
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,5.6672
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,25.1412
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,523.80648
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,331.8973
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,6.7394999
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,17.556
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,1064.6757
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,19.1956
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,7.3892059
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,18.581575
2014,PB,2503704,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,22.261589
2014,PB,2503704,Agropecuária,Queima de Resíduos Agrícolas,Diretas,Outros,Vegetal,Algodão,Emissão,CO2e (t) GWP-AR5,AGR,,0.0
2014,PB,2503704,Agropecuária,Queima de Resíduos Agrícolas,Diretas,Outros,Vegetal,Cana-de-açúcar,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,2.726584
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Aplicação de resíduos orgânicos,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,20.370708
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Aplicação de resíduos orgânicos,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,8.5273134
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Aplicação de resíduos orgânicos,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,37.16315
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Aplicação de resíduos orgânicos,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,24.116721
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Aplicação de resíduos orgânicos,Outros,Torta de Filtro,Emissão,CO2e (t) GWP-AR5,AGR,,0.38434218
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Aplicação de resíduos orgânicos,Outros,Vinhaça,Emissão,CO2e (t) GWP-AR5,AGR,,0.10346167
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,10.589109
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,44.054312
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,68.226333
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,2376.3362
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,1837.4899
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,18.231523
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,78.737531
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Deposição de dejetos em pastagem,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,51.000986
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Fertilizantes Sintéticos,Outros,Fertilizantes Sintéticos,Emissão,CO2e (t) GWP-AR5,AGR,,1.1817899
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Outros,Outros,Aplicação de Ureia,Emissão,CO2e (t) GWP-AR5,AGR,,0.31381092
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Outros,Outros,Uso de Calcário,Emissão,CO2e (t) GWP-AR5,AGR,,297.44843
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Arroz,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.63878038
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Cana-de-açúcar,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,1.05629
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Feijão,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,8.2049387
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Mandioca,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Milho,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,1.8216662
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Outras culturas,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Soja,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Diretas,Resíduos Agrícolas,Vegetal,Trigo,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,2.1178218
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,4.0741416
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,8.8108623
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,13.645267
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,318.55029
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,252.43128
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,3.6463047
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,15.747506
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,9.9234429
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Outros,Fertilizantes Sintéticos,Emissão,CO2e (t) GWP-AR5,AGR,,0.30287078
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Deposição Atmosférica,Outros,Torta de Filtro,Emissão,CO2e (t) GWP-AR5,AGR,,0.07686844
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,0.03909704
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,2.1680082
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,0.16265706
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,0.25190485
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,6.7568054
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,8.4781024
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,0.06731432
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,0.29071423
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,2.6608407
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Outros,Fertilizantes Sintéticos,Emissão,CO2e (t) GWP-AR5,AGR,,0.11134955
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Outros,Torta de Filtro,Emissão,CO2e (t) GWP-AR5,AGR,,0.04090467
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Outros,Vinhaça,Emissão,CO2e (t) GWP-AR5,AGR,,0.02117537
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Arroz,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.01874436
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Cana-de-açúcar,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.03099575
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Feijão,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.24076556
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Mandioca,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Milho,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.05345494
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Outras culturas,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Soja,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Agropecuária,Solos Manejados,Indiretas,Lixiviação,Vegetal,Trigo,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,,,Diesel de petróleo,,Emissão,CO2e (t) GWP-AR5,,,0.0
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,,,GLP,Consumo Final Energético,Emissão,CO2e (t) GWP-AR5,,,0.0
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,,,Óleo diesel,,Emissão,CO2e (t) GWP-AR5,,,0.0
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Comercial,,GLP,Consumo Final Energético,Emissão,CO2e (t) GWP-AR5,COM,,0.0
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Industrial,Outras indústrias,Diesel de petróleo,Consumo Final Energético,Emissão,CO2e (t) GWP-AR5,Outra_IND,,34.582006
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Industrial,Outras indústrias,Óleo diesel,Consumo Final Energético,Emissão,CO2e (t) GWP-AR5,Outra_IND,,0.10013597
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Residencial,,GLP,Consumo Final Energético,Emissão,CO2e (t) GWP-AR5,RES,,3224.3043
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Transportes,Aéreo,Gasolina de aviação,Aeronaves,Emissão,CO2e (t) GWP-AR5,TRAN,,0.0
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Transportes,Rodoviário,Diesel de petróleo,,Emissão,CO2e (t) GWP-AR5,TRAN,,23307.481
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Transportes,Rodoviário,Gasolina C,,Emissão,CO2e (t) GWP-AR5,TRAN,,958.02046
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Transportes,Rodoviário,Gasolina automotiva,,Emissão,CO2e (t) GWP-AR5,TRAN,,22769.635
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Transportes,Rodoviário,Álcool hidratado,,Emissão,CO2e (t) GWP-AR5,TRAN,,48.391153
2014,PB,2503704,Energia,Emissões pela Queima de Combustíveis,Transportes,Rodoviário,Óleo diesel,,Emissão,CO2e (t) GWP-AR5,TRAN,,237.07305
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Floresta primária -- Uso agropecuário,Emissão,CO2e (t) GWP-AR5,AGROPEC,,10993.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Floresta primária -- Área sem vegetação,Emissão,CO2e (t) GWP-AR5,AGROPEC,,1180.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Floresta secundária -- Uso agropecuário,Emissão,CO2e (t) GWP-AR5,AGROPEC,,754.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Floresta secundária -- Área sem vegetação,Emissão,CO2e (t) GWP-AR5,AGROPEC,,118.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Vegetação não florestal primária -- Uso agropecuário,Emissão,CO2e (t) GWP-AR5,AGROPEC,,2.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Vegetação não florestal primária -- Área sem vegetação,Emissão,CO2e (t) GWP-AR5,AGROPEC,,8.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Vegetação não florestal secundária -- Uso agropecuário,Emissão,CO2e (t) GWP-AR5,AGROPEC,,1.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Desmatamento,Vegetação não florestal secundária -- Área sem vegetação,Emissão,CO2e (t) GWP-AR5,AGROPEC,,0.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Outras Mudanças de uso da terra,Uso agropecuário -- Uso agropecuário,Emissão,CO2e (t) GWP-AR5,AGROPEC,,25.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Outras Mudanças de uso da terra,Uso agropecuário -- Área sem vegetação,Emissão,CO2e (t) GWP-AR5,AGROPEC,,457.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Regeneração,Uso agropecuário -- Floresta secundária,Emissão,CO2e (t) GWP-AR5,AGROPEC,,141.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Alterações de Uso do Solo,Caatinga,fora de Área Protegida,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Emissão,CO2e (t) GWP-AR5,AGROPEC,,5.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Mudança de Uso da Terra,Caatinga,fora de Área Protegida,Outras Mudanças de uso da terra,Uso agropecuário -- Uso agropecuário,Remoção,CO2e (t) GWP-AR5,AGROPEC,,-6.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Mudança de Uso da Terra,Caatinga,fora de Área Protegida,Outras Mudanças de uso da terra,Área sem vegetação -- Uso agropecuário,Remoção,CO2e (t) GWP-AR5,AGROPEC,,-129.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Mudança de Uso da Terra,Caatinga,fora de Área Protegida,Regeneração,Uso agropecuário -- Floresta secundária,Remoção,CO2e (t) GWP-AR5,AGROPEC,,-65.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Vegetação Secundária,Caatinga,fora de Área Protegida,Regeneração,Área sem vegetação -- Floresta secundária,Remoção,CO2e (t) GWP-AR5,AGROPEC,,0.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Vegetação Secundária,Caatinga,fora de Área Protegida,Regeneração,Área sem vegetação -- Vegetação não florestal secundária,Remoção,CO2e (t) GWP-AR5,AGROPEC,,0.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Vegetação Secundária,Caatinga,fora de Área Protegida,Vegetação nativa estável,Floresta secundária -- Floresta secundária,Remoção,CO2e (t) GWP-AR5,AGROPEC,,-13402.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Remoção por Vegetação Secundária,Caatinga,fora de Área Protegida,Vegetação nativa estável,Vegetação não florestal secundária -- Vegetação não florestal secundária,Remoção,CO2e (t) GWP-AR5,AGROPEC,,-96.0
2014,PB,2503704,Mudança de Uso da Terra e Floresta,Resíduos Florestais,Caatinga,,,,Emissão,CO2e (t) GWP-AR5,AGROPEC,,1021.0
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Domésticos,,,,Emissão,CO2e (t) GWP-AR5,SANEAMENTO,,8685.945
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,,,Emissão,CO2e (t) GWP-AR5,SANEAMENTO,CAR,0.0
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,,,Emissão,CO2e (t) GWP-AR5,AGROPEC,CAR,0.0
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Suína,,,Emissão,CO2e (t) GWP-AR5,AGROPEC,CAR,0.0
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Celulose,,,Emissão,CO2e (t) GWP-AR5,Outra_IND,,0.0
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,,,Emissão,CO2e (t) GWP-AR5,Outra_IND,ALIM_BEBIDAS,215.91
2014,PB,2503704,Resíduos,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Pasteurizado,,,Emissão,CO2e (t) GWP-AR5,Outra_IND,ALIM_BEBIDAS,8.78
2014,PB,2503704,Resíduos,Resíduos Sólidos,Disposição final,Lodo de ETE,,,Emissão,CO2e (t) GWP-AR5,,,0.0
2014,PB,2503704,Resíduos,Resíduos Sólidos,Disposição final,Resíduos Sólidos Urbanos,,,Emissão,CO2e (t) GWP-AR5,,,17978.2
2014,PB,2503704,Resíduos,Resíduos Sólidos,Disposição final,Resíduos de serviços de saúde,,,Emissão,CO2e (t) GWP-AR5,,,0.0
2014,PB,2503704,Resíduos,Resíduos Sólidos,Incineração ou queima a céu aberto,Incineração,Resíduos de Serviços de Saúde,,Emissão,CO2e (t) GWP-AR5,,,1.42
2014,PB,2503704,Resíduos,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,,Emissão,CO2e (t) GWP-AR5,SANEAMENTO,,65.27
2014,PB,2503704,Resíduos,Resíduos Sólidos,Tratamento Biológico de Resíduos Sólidos,Resíduos Sólidos Urbanos,Compostagem,,Emissão,CO2e (t) GWP-AR5,SANEAMENTO,,11.85
2014,PB,2509701,Agropecuária,Cultivo de Arroz,Diretas,Outros,Vegetal,Arroz,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,137.31359
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,3263.4
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,341.208
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,20183.223
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,3474.8804
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,21.106953
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,1723.12
2014,PB,2509701,Agropecuária,Fermentação Entérica,Diretas,Outros,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,38.192
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Asinino,Emissão,CO2e (t) GWP-AR5,PEC,,16.477631
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,85.625024
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Bubalino,Emissão,CO2e (t) GWP-AR5,PEC,,0.0
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Caprino,Emissão,CO2e (t) GWP-AR5,PEC,,143.5896
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Equino,Emissão,CO2e (t) GWP-AR5,PEC,,41.51364
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,578.03572
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,110.12674
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Muar,Emissão,CO2e (t) GWP-AR5,PEC,,2.5328343
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Ovino,Emissão,CO2e (t) GWP-AR5,PEC,,68.9248
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Diretas,Outros,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,694.43292
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Aves,Emissão,CO2e (t) GWP-AR5,PEC,CAR,78.876105
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Gado de Corte,Emissão,CO2e (t) GWP-AR5,PEC,CAR,11.765069
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Gado de Leite,Emissão,CO2e (t) GWP-AR5,PEC,LEI,6.1655466
2014,PB,2509701,Agropecuária,Manejo de Dejetos Animais,Indiretas,Outros,Animal,Suínos,Emissão,CO2e (t) GWP-AR5,PEC,CAR,14.976162
2014,PB,2509701,Agropecuária,Queima de Resíduos Agrícolas,Diretas,Outros,Vegetal,Algodão,Emissão,CO2e (t) GWP-AR5,AGR,,0.0
2014,PB,2509701,Agropecuária,Queima de Resíduos Agrícolas,Diretas,Outros,Vegetal,Cana-de-açúcar,Emissão,CO2e (t) GWP-AR5,AGR,ALIM_BEBIDAS,0.0
